#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GLI3	ZIC3	9606.ENSP00000379258	9606.ENSP00000287538	0	0	0	0.720	0.045	0.522	0	0.637	0.819
GLI3	STK36	9606.ENSP00000379258	9606.ENSP00000295709	0	0	0	0	0.042	0.711	0	0.758	0.927
GLI3	SHH	9606.ENSP00000379258	9606.ENSP00000297261	0	0	0	0	0.060	0.126	0	0.962	0.966
GLI3	SOX2	9606.ENSP00000379258	9606.ENSP00000323588	0	0	0	0	0.083	0.537	0	0.452	0.747
GLI3	PTCH1	9606.ENSP00000379258	9606.ENSP00000332353	0	0	0	0	0.071	0.150	0.750	0.954	0.989
GLI3	NKX2-1	9606.ENSP00000379258	9606.ENSP00000346879	0	0	0	0	0	0.045	0	0.409	0.412
GLI3	SMOC1	9606.ENSP00000379258	9606.ENSP00000355110	0	0	0	0	0	0	0	0.415	0.415
GLI3	NES	9606.ENSP00000379258	9606.ENSP00000357206	0	0	0	0	0.138	0.053	0	0.378	0.448
GLI3	RUNX2	9606.ENSP00000379258	9606.ENSP00000360493	0	0	0	0	0.054	0.067	0.700	0.422	0.826
GLI3	ZIC2	9606.ENSP00000379258	9606.ENSP00000365514	0	0	0	0.693	0.063	0.309	0	0.468	0.625
GLI3	NKX2-2	9606.ENSP00000379258	9606.ENSP00000366347	0	0	0	0	0	0.071	0	0.455	0.472
GLI3	SEM1	9606.ENSP00000379258	9606.ENSP00000481021	0	0	0	0	0	0	0.400	0	0.400
GLI3	OTX2	9606.ENSP00000379258	9606.ENSP00000500595	0	0	0	0	0	0.058	0	0.434	0.444
GLI3	UBC	9606.ENSP00000379258	9606.ENSP00000441543	0	0	0	0	0	0.095	0.500	0.044	0.529
GLI3	PAX6	9606.ENSP00000379258	9606.ENSP00000492024	0	0	0	0	0.104	0.071	0	0.557	0.600
GLI3	ULK3	9606.ENSP00000379258	9606.ENSP00000400312	0	0	0	0	0	0	0.500	0.633	0.808
GNG11	S1PR1	9606.ENSP00000248564	9606.ENSP00000305416	0	0	0	0	0.083	0.120	0	0.428	0.498
GNG11	RGS16	9606.ENSP00000248564	9606.ENSP00000356529	0	0	0	0	0	0.049	0.500	0.069	0.518
GNG11	GRIK3	9606.ENSP00000248564	9606.ENSP00000362183	0	0	0	0	0.069	0	0.500	0.080	0.534
GNG11	LPAR1	9606.ENSP00000248564	9606.ENSP00000363553	0	0	0	0	0.084	0.120	0.500	0.149	0.611
GNG11	RASGRF2	9606.ENSP00000248564	9606.ENSP00000265080	0	0	0	0	0	0	0.650	0.051	0.653
GNG11	HTR1D	9606.ENSP00000248564	9606.ENSP00000363748	0	0	0	0	0	0.120	0.650	0.050	0.681
GNG11	PREX1	9606.ENSP00000248564	9606.ENSP00000361009	0	0	0	0	0	0	0.900	0.060	0.901
GNPTG	MYORG	9606.ENSP00000204679	9606.ENSP00000297625	0	0	0	0	0.060	0.460	0	0.159	0.535
GOLGA2	GORASP2	9606.ENSP00000416097	9606.ENSP00000234160	0	0	0	0	0.097	0.836	0.500	0.938	0.994
GOLGA2	MAN2A1	9606.ENSP00000416097	9606.ENSP00000261483	0	0	0	0	0.060	0.129	0	0.500	0.555
GOLGA2	USO1	9606.ENSP00000416097	9606.ENSP00000264904	0	0	0	0	0.091	0.787	0.500	0.973	0.997
GOLGA2	RAB5A	9606.ENSP00000416097	9606.ENSP00000273047	0	0	0	0	0.064	0	0	0.611	0.620
GOLGA2	WHAMM	9606.ENSP00000416097	9606.ENSP00000286760	0	0	0	0	0.088	0.052	0	0.749	0.764
GOLGA2	ZFPL1	9606.ENSP00000416097	9606.ENSP00000294258	0	0	0	0	0.088	0.327	0	0.413	0.608
GOLGA2	SEC23A	9606.ENSP00000416097	9606.ENSP00000306881	0	0	0	0	0.049	0	0.500	0.251	0.612
GOLGA2	PTTG1	9606.ENSP00000416097	9606.ENSP00000377536	0	0	0	0	0	0	0	0.445	0.445
GOLGA2	RAB1A	9606.ENSP00000416097	9606.ENSP00000387286	0	0	0	0	0.054	0.795	0.500	0.518	0.947
GOLGA2	SCFD1	9606.ENSP00000416097	9606.ENSP00000390783	0	0	0	0	0.055	0.329	0.500	0.364	0.771
GOLGA2	GRIA1	9606.ENSP00000416097	9606.ENSP00000428994	0	0	0	0	0	0	0.500	0.107	0.534
GORASP2	MAN2A1	9606.ENSP00000234160	9606.ENSP00000261483	0	0	0	0	0.061	0	0	0.454	0.465
GORASP2	SEC23A	9606.ENSP00000234160	9606.ENSP00000306881	0	0	0	0	0.119	0.300	0	0.254	0.500
GORASP2	SCFD1	9606.ENSP00000234160	9606.ENSP00000390783	0	0	0	0	0.110	0.226	0	0.373	0.531
GORASP2	SURF4	9606.ENSP00000234160	9606.ENSP00000361057	0	0	0	0	0.602	0	0	0.156	0.650
GORASP2	USO1	9606.ENSP00000234160	9606.ENSP00000264904	0	0	0	0	0.294	0.155	0	0.587	0.732
GORASP2	RAB1A	9606.ENSP00000234160	9606.ENSP00000387286	0	0	0	0	0.129	0.322	0.500	0.605	0.868
GRIA1	USO1	9606.ENSP00000428994	9606.ENSP00000264904	0	0	0	0	0	0	0.500	0	0.499
GRIA1	NPTX2	9606.ENSP00000428994	9606.ENSP00000265634	0	0	0	0	0.110	0.072	0	0.655	0.690
GRIA1	NTRK2	9606.ENSP00000428994	9606.ENSP00000277120	0	0	0	0	0.179	0.046	0	0.609	0.667
GRIA1	GRIA4	9606.ENSP00000428994	9606.ENSP00000282499	0	0	0.053	0.970	0.190	0.292	0.800	0.983	0.997
GRIA1	SHANK1	9606.ENSP00000428994	9606.ENSP00000293441	0	0	0	0	0.174	0.089	0	0.534	0.619
GRIA1	SEC23A	9606.ENSP00000428994	9606.ENSP00000306881	0	0	0	0	0	0	0.500	0	0.499
GRIA1	HOMER1	9606.ENSP00000428994	9606.ENSP00000334382	0	0	0	0	0	0	0	0.873	0.873
GRIA1	SHANK2	9606.ENSP00000428994	9606.ENSP00000345193	0	0	0	0	0.072	0.063	0	0.735	0.750
GRIA1	NLGN3	9606.ENSP00000428994	9606.ENSP00000351591	0	0	0	0	0.151	0	0	0.475	0.536
GRIA1	OLFM1	9606.ENSP00000428994	9606.ENSP00000360858	0	0	0	0	0.144	0.137	0	0.487	0.588
GRIA1	GRIK3	9606.ENSP00000428994	9606.ENSP00000362183	0	0	0.088	0.873	0.147	0	0.540	0.563	0.822
GRIA1	SYNDIG1	9606.ENSP00000428994	9606.ENSP00000366058	0	0	0	0	0.150	0	0	0.748	0.776
GRIA1	SCFD1	9606.ENSP00000428994	9606.ENSP00000390783	0	0	0	0	0	0	0.500	0	0.499
GRIA1	NLGN1	9606.ENSP00000428994	9606.ENSP00000392500	0	0	0	0	0.139	0	0	0.591	0.633
GRIA4	NPTX2	9606.ENSP00000282499	9606.ENSP00000265634	0	0	0	0	0.098	0.072	0	0.780	0.800
GRIA4	NTRK2	9606.ENSP00000282499	9606.ENSP00000277120	0	0	0	0	0.173	0.046	0	0.324	0.420
GRIA4	SHH	9606.ENSP00000282499	9606.ENSP00000297261	0	0	0	0	0	0	0	0.412	0.412
GRIA4	HOMER1	9606.ENSP00000282499	9606.ENSP00000334382	0	0	0	0	0	0	0	0.420	0.420
GRIA4	SHANK1	9606.ENSP00000282499	9606.ENSP00000293441	0	0	0	0	0.139	0.071	0	0.367	0.450
GRIA4	NLGN1	9606.ENSP00000282499	9606.ENSP00000392500	0	0	0	0	0.146	0	0	0.434	0.496
GRIA4	NCAM1	9606.ENSP00000282499	9606.ENSP00000480132	0	0	0	0	0.135	0.096	0	0.417	0.504
GRIA4	SHANK2	9606.ENSP00000282499	9606.ENSP00000345193	0	0	0	0	0.080	0.063	0	0.551	0.579
GRIA4	SYNDIG1	9606.ENSP00000282499	9606.ENSP00000366058	0	0	0	0	0.145	0	0	0.541	0.590
GRIA4	GRIK3	9606.ENSP00000282499	9606.ENSP00000362183	0	0	0.073	0.874	0.188	0	0.540	0.164	0.672
GRIK3	NCALD	9606.ENSP00000362183	9606.ENSP00000379256	0	0	0	0	0.103	0	0.500	0.052	0.537
HADHB	HIBADH	9606.ENSP00000325136	9606.ENSP00000265395	0	0	0	0	0.191	0.099	0	0.418	0.539
HADHB	IDH1	9606.ENSP00000325136	9606.ENSP00000390265	0.042	0	0	0	0.262	0	0	0.477	0.598
HERPUD1	XBP1	9606.ENSP00000409555	9606.ENSP00000216037	0	0	0	0	0.274	0	0	0.766	0.823
HERPUD1	ID2	9606.ENSP00000409555	9606.ENSP00000234091	0	0	0	0	0.056	0	0	0.423	0.432
HERPUD1	OPTN	9606.ENSP00000409555	9606.ENSP00000368022	0	0	0	0	0.049	0	0	0.426	0.430
HEY1	JAG1	9606.ENSP00000338272	9606.ENSP00000254958	0	0	0	0	0.122	0.071	0	0.917	0.926
HEY1	NOTCH2	9606.ENSP00000338272	9606.ENSP00000256646	0	0	0	0	0	0.071	0	0.781	0.788
HEY1	NKD1	9606.ENSP00000338272	9606.ENSP00000268459	0	0	0	0	0.067	0	0	0.533	0.545
HEY1	SHH	9606.ENSP00000338272	9606.ENSP00000297261	0	0	0	0	0.044	0	0	0.443	0.445
HEY1	SOX2	9606.ENSP00000338272	9606.ENSP00000323588	0	0	0	0	0.110	0	0	0.448	0.488
HEY1	ID1	9606.ENSP00000338272	9606.ENSP00000365280	0	0	0	0	0.088	0.055	0	0.759	0.774
HEY1	RUNX2	9606.ENSP00000338272	9606.ENSP00000360493	0	0	0	0	0	0	0.500	0.788	0.889
HJURP	PTTG1	9606.ENSP00000414109	9606.ENSP00000377536	0	0	0	0	0.606	0	0	0.290	0.708
HOMER1	NPTX2	9606.ENSP00000334382	9606.ENSP00000265634	0	0	0	0	0.122	0	0	0.664	0.692
HOMER1	PLK2	9606.ENSP00000334382	9606.ENSP00000274289	0	0	0	0	0.056	0	0	0.497	0.504
HOMER1	NTRK2	9606.ENSP00000334382	9606.ENSP00000277120	0	0	0	0	0.060	0.071	0	0.471	0.498
HOMER1	SHANK1	9606.ENSP00000334382	9606.ENSP00000293441	0	0	0	0	0	0.419	0.500	0.950	0.984
HOMER1	HOPX	9606.ENSP00000334382	9606.ENSP00000450527	0	0	0	0	0.044	0	0	0.412	0.414
HOMER1	NLGN3	9606.ENSP00000334382	9606.ENSP00000351591	0	0	0	0	0	0	0.500	0.465	0.721
HOMER1	NLGN1	9606.ENSP00000334382	9606.ENSP00000392500	0	0	0	0	0.059	0	0.500	0.464	0.726
HOMER1	SHANK2	9606.ENSP00000334382	9606.ENSP00000345193	0	0	0	0	0.043	0.225	0.500	0.851	0.937
HOPX	LRIG1	9606.ENSP00000450527	9606.ENSP00000273261	0	0	0	0	0.042	0.047	0	0.742	0.744
HOPX	S1PR1	9606.ENSP00000450527	9606.ENSP00000305416	0	0	0	0	0.133	0.072	0	0.364	0.444
HOPX	SOX2	9606.ENSP00000450527	9606.ENSP00000323588	0	0	0	0	0	0	0	0.662	0.662
HOPX	NKX2-1	9606.ENSP00000450527	9606.ENSP00000346879	0	0	0	0	0.047	0.045	0	0.693	0.697
HOPX	PAX6	9606.ENSP00000450527	9606.ENSP00000492024	0	0	0	0	0	0.091	0	0.496	0.522
HS3ST3B1	HS6ST2	9606.ENSP00000354213	9606.ENSP00000429473	0	0	0	0	0	0	0	0.509	0.509
HSPB1	VCL	9606.ENSP00000248553	9606.ENSP00000211998	0	0	0	0	0.115	0.092	0	0.366	0.447
HSPB1	SOX2	9606.ENSP00000248553	9606.ENSP00000323588	0	0	0	0	0.081	0.292	0	0.227	0.453
HSPB1	NES	9606.ENSP00000248553	9606.ENSP00000357206	0	0	0	0	0.067	0.044	0	0.541	0.555
HSPB1	UBC	9606.ENSP00000248553	9606.ENSP00000441543	0	0	0	0	0.088	0.089	0.500	0.094	0.573
HSPB1	PRDX6	9606.ENSP00000248553	9606.ENSP00000342026	0	0	0	0	0.079	0.186	0	0.486	0.581
ID1	ID2	9606.ENSP00000365280	9606.ENSP00000234091	0	0	0.066	0.881	0.115	0	0	0.462	0.516
ID1	JAG1	9606.ENSP00000365280	9606.ENSP00000254958	0	0	0	0	0.085	0.071	0	0.518	0.554
ID1	SMAD7	9606.ENSP00000365280	9606.ENSP00000262158	0	0	0	0	0.124	0	0	0.523	0.564
ID1	NKD1	9606.ENSP00000365280	9606.ENSP00000268459	0	0	0	0	0.057	0	0	0.428	0.437
ID1	SOX2	9606.ENSP00000365280	9606.ENSP00000323588	0	0	0	0	0.082	0	0	0.379	0.405
ID1	TGFBR1	9606.ENSP00000365280	9606.ENSP00000447297	0	0	0	0	0	0	0	0.486	0.486
ID2	SOX2	9606.ENSP00000234091	9606.ENSP00000323588	0	0	0	0	0	0	0	0.419	0.418
ID2	RORA	9606.ENSP00000234091	9606.ENSP00000261523	0	0	0	0	0.070	0	0	0.413	0.430
ID2	KIT	9606.ENSP00000234091	9606.ENSP00000288135	0	0	0	0	0.042	0	0	0.438	0.438
ID2	SMAD7	9606.ENSP00000234091	9606.ENSP00000262158	0	0	0	0	0.138	0	0	0.419	0.478
IDH1	PGRMC1	9606.ENSP00000390265	9606.ENSP00000217971	0	0	0	0	0.389	0	0	0.064	0.403
IDH1	KIT	9606.ENSP00000390265	9606.ENSP00000288135	0	0	0	0	0	0	0	0.698	0.698
IDH1	SOX2	9606.ENSP00000390265	9606.ENSP00000323588	0	0	0	0	0.045	0.292	0	0.444	0.591
IDH1	NES	9606.ENSP00000390265	9606.ENSP00000357206	0	0	0	0	0.042	0	0	0.453	0.453
IDH1	PDP1	9606.ENSP00000390265	9606.ENSP00000379503	0	0	0	0	0.050	0	0	0.412	0.419
IDH1	TET3	9606.ENSP00000390265	9606.ENSP00000386869	0	0	0	0	0	0	0	0.510	0.510
IDH1	SLC1A5	9606.ENSP00000390265	9606.ENSP00000444408	0	0	0	0	0.072	0.071	0	0.516	0.546
IDH1	UBC	9606.ENSP00000390265	9606.ENSP00000441543	0	0	0	0	0.042	0.097	0.500	0.124	0.570
IDH1	ME3	9606.ENSP00000390265	9606.ENSP00000440246	0.060	0	0	0	0.106	0.071	0	0.581	0.629
IDI1	INSIG1	9606.ENSP00000370748	9606.ENSP00000344741	0	0	0	0	0.486	0	0	0.739	0.860
IER2	PHLDA1	9606.ENSP00000465617	9606.ENSP00000266671	0	0	0	0	0.060	0	0	0.493	0.503
IFITM3	RTN4	9606.ENSP00000382707	9606.ENSP00000337838	0	0	0	0	0.057	0.450	0	0	0.459
IGF1R	JAG1	9606.ENSP00000497069	9606.ENSP00000254958	0	0	0	0	0.049	0.098	0	0.571	0.600
IGF1R	NOTCH2	9606.ENSP00000497069	9606.ENSP00000256646	0	0	0	0	0.060	0.098	0	0.594	0.626
IGF1R	SMAD7	9606.ENSP00000497069	9606.ENSP00000262158	0	0	0	0	0.049	0.091	0	0.381	0.418
IGF1R	NRG1	9606.ENSP00000497069	9606.ENSP00000287842	0	0	0	0	0.042	0.084	0	0.480	0.504
IGF1R	KIT	9606.ENSP00000497069	9606.ENSP00000288135	0	0	0	0.593	0.042	0.074	0	0.547	0.563
IGF1R	SHH	9606.ENSP00000497069	9606.ENSP00000297261	0	0	0	0	0	0.042	0	0.430	0.431
IGF1R	SOX2	9606.ENSP00000497069	9606.ENSP00000323588	0	0	0	0	0.044	0.054	0	0.630	0.637
IGF1R	RUNX2	9606.ENSP00000497069	9606.ENSP00000360493	0	0	0	0	0.056	0	0	0.392	0.402
IGF1R	IRS4	9606.ENSP00000497069	9606.ENSP00000361202	0	0	0	0	0.055	0.405	0.900	0.509	0.968
IGF1R	IRS2	9606.ENSP00000497069	9606.ENSP00000365016	0	0	0	0	0.137	0.522	0.900	0.973	0.998
IGF1R	LIMA1	9606.ENSP00000497069	9606.ENSP00000378400	0	0	0	0	0	0.053	0	0.443	0.449
IGF1R	PGF	9606.ENSP00000497069	9606.ENSP00000451040	0	0	0	0	0	0	0.650	0.299	0.744
IMMP1L	PAX6	9606.ENSP00000278200	9606.ENSP00000492024	0	0	0	0	0	0	0	0.625	0.625
INSIG1	PGRMC1	9606.ENSP00000344741	9606.ENSP00000217971	0	0	0	0	0.063	0.510	0	0.934	0.967
INSIG1	RERG	9606.ENSP00000344741	9606.ENSP00000256953	0	0	0	0	0	0.052	0	0.400	0.406
INSIG1	PERP	9606.ENSP00000344741	9606.ENSP00000397157	0	0	0	0	0.087	0	0	0.370	0.401
INSIG1	IRS2	9606.ENSP00000344741	9606.ENSP00000365016	0	0	0	0	0	0.071	0	0.612	0.624
IRS2	NTRK2	9606.ENSP00000365016	9606.ENSP00000277120	0	0	0	0	0	0.098	0	0.492	0.522
IRS2	IRS4	9606.ENSP00000365016	9606.ENSP00000361202	0	0	0	0.616	0	0	0.900	0.845	0.983
JAG1	SMAD7	9606.ENSP00000254958	9606.ENSP00000262158	0	0	0	0	0.079	0.053	0	0.400	0.432
JAG1	PTCH1	9606.ENSP00000254958	9606.ENSP00000332353	0	0	0	0	0.042	0.053	0	0.437	0.444
JAG1	TGFBR1	9606.ENSP00000254958	9606.ENSP00000447297	0	0	0	0	0.064	0.098	0	0.400	0.449
JAG1	UBC	9606.ENSP00000254958	9606.ENSP00000441543	0	0	0	0	0	0.098	0.400	0.077	0.457
JAG1	KIT	9606.ENSP00000254958	9606.ENSP00000288135	0	0	0	0	0.058	0	0	0.451	0.461
JAG1	NKD1	9606.ENSP00000254958	9606.ENSP00000268459	0	0	0	0	0	0	0	0.476	0.476
JAG1	RUNX2	9606.ENSP00000254958	9606.ENSP00000360493	0	0	0	0	0.058	0	0	0.478	0.487
JAG1	NTRK2	9606.ENSP00000254958	9606.ENSP00000277120	0	0	0	0	0.048	0.098	0	0.467	0.502
JAG1	NES	9606.ENSP00000254958	9606.ENSP00000357206	0	0	0	0	0.085	0.091	0	0.474	0.524
JAG1	SHH	9606.ENSP00000254958	9606.ENSP00000297261	0	0	0	0	0.048	0.071	0	0.601	0.616
JAG1	SOX2	9606.ENSP00000254958	9606.ENSP00000323588	0	0	0	0	0.055	0.304	0	0.581	0.701
JAG1	NOTCH2	9606.ENSP00000254958	9606.ENSP00000256646	0	0	0	0.703	0.092	0.644	0.900	0.990	0.999
KHDC4	SMC5	9606.ENSP00000357304	9606.ENSP00000354957	0	0	0	0	0	0	0	0.429	0.429
KHDC4	NOVA1	9606.ENSP00000357304	9606.ENSP00000438875	0	0	0	0	0	0	0	0.403	0.403
KIT	LGALS3	9606.ENSP00000288135	9606.ENSP00000254301	0	0	0	0	0.106	0.067	0	0.549	0.590
KIT	NOTCH2	9606.ENSP00000288135	9606.ENSP00000256646	0	0	0	0	0.099	0	0	0.435	0.469
KIT	NID1	9606.ENSP00000288135	9606.ENSP00000264187	0	0	0	0	0.044	0	0	0.421	0.423
KIT	TGFBR1	9606.ENSP00000288135	9606.ENSP00000447297	0	0	0	0	0.103	0.074	0	0.335	0.400
KIT	PTCH1	9606.ENSP00000288135	9606.ENSP00000332353	0	0	0	0	0.067	0	0	0.400	0.416
KIT	LIN28A	9606.ENSP00000288135	9606.ENSP00000363314	0	0	0	0	0	0	0	0.446	0.446
KIT	NKX2-1	9606.ENSP00000288135	9606.ENSP00000346879	0	0	0	0	0	0	0	0.450	0.450
KIT	LGR4	9606.ENSP00000288135	9606.ENSP00000368516	0	0	0	0	0.042	0.064	0	0.443	0.457
KIT	SHH	9606.ENSP00000288135	9606.ENSP00000297261	0	0	0	0	0.060	0.053	0	0.446	0.464
KIT	TET3	9606.ENSP00000288135	9606.ENSP00000386869	0	0	0	0	0	0	0	0.475	0.475
KIT	PIK3C2B	9606.ENSP00000288135	9606.ENSP00000356155	0	0	0	0	0.047	0	0	0.532	0.534
KIT	NES	9606.ENSP00000288135	9606.ENSP00000357206	0	0	0	0	0.042	0	0	0.586	0.587
KIT	SOX2	9606.ENSP00000288135	9606.ENSP00000323588	0	0	0	0	0.054	0	0	0.608	0.613
KIT	RUNX2	9606.ENSP00000288135	9606.ENSP00000360493	0	0	0	0	0.074	0	0	0.625	0.638
KIT	NCAM1	9606.ENSP00000288135	9606.ENSP00000480132	0	0	0	0	0.101	0.045	0	0.769	0.785
KIT	PGF	9606.ENSP00000288135	9606.ENSP00000451040	0	0	0	0	0	0	0.650	0.447	0.798
KLF9	LIN28A	9606.ENSP00000366330	9606.ENSP00000363314	0	0	0	0	0	0.046	0	0.402	0.405
LAMC1	LGALS1	9606.ENSP00000258341	9606.ENSP00000215909	0	0	0	0	0.080	0	0	0.616	0.631
LAMC1	LGALS3	9606.ENSP00000258341	9606.ENSP00000254301	0	0	0	0	0.062	0.324	0	0.187	0.439
LAMC1	TNC	9606.ENSP00000258341	9606.ENSP00000265131	0	0	0	0	0.123	0	0.360	0.094	0.447
LAMC1	SLC20A2	9606.ENSP00000258341	9606.ENSP00000429754	0	0	0	0	0.045	0	0	0.549	0.550
LAMC1	NID1	9606.ENSP00000258341	9606.ENSP00000264187	0	0	0	0	0.227	0.951	0.540	0.893	0.997
LARP1B	LARP4B	9606.ENSP00000321997	9606.ENSP00000326128	0	0	0	0.552	0.087	0.431	0	0.320	0.616
LGALS1	TMSB10	9606.ENSP00000215909	9606.ENSP00000233143	0	0	0	0	0.261	0	0	0.256	0.427
LGALS1	TRH	9606.ENSP00000215909	9606.ENSP00000303452	0	0	0	0	0	0	0	0.451	0.451
LGALS1	NLGN1	9606.ENSP00000215909	9606.ENSP00000392500	0	0	0	0	0	0	0.540	0	0.540
LGALS1	LGALS3	9606.ENSP00000215909	9606.ENSP00000254301	0	0	0	0.768	0.185	0.352	0	0.539	0.735
LGALS3	MSN	9606.ENSP00000254301	9606.ENSP00000353408	0	0	0	0	0.042	0	0	0.506	0.506
LGALS3	SLC3A2	9606.ENSP00000254301	9606.ENSP00000367123	0	0	0	0	0.042	0.292	0	0.769	0.829
LGALS3	RUNX2	9606.ENSP00000254301	9606.ENSP00000360493	0	0	0	0	0.086	0	0.750	0.548	0.887
LGALS3	MERTK	9606.ENSP00000254301	9606.ENSP00000295408	0	0	0	0	0.092	0	0	0.914	0.918
LGR4	UBC	9606.ENSP00000368516	9606.ENSP00000441543	0	0	0	0	0	0.073	0.500	0.047	0.519
LHX2	VAX2	9606.ENSP00000362717	9606.ENSP00000234392	0	0	0	0	0.067	0.046	0	0.430	0.449
LHX2	SLIT1	9606.ENSP00000362717	9606.ENSP00000266058	0	0	0	0	0.084	0.047	0.500	0.249	0.628
LHX2	SHH	9606.ENSP00000362717	9606.ENSP00000297261	0	0	0	0	0	0.071	0	0.568	0.581
LHX2	SOX2	9606.ENSP00000362717	9606.ENSP00000323588	0	0	0	0	0.151	0	0	0.549	0.601
LHX2	SOX1	9606.ENSP00000362717	9606.ENSP00000330218	0	0	0	0	0.099	0	0	0.429	0.464
LHX2	LMO1	9606.ENSP00000362717	9606.ENSP00000338207	0	0	0	0.875	0.085	0.355	0	0.109	0.429
LHX2	NKX2-1	9606.ENSP00000362717	9606.ENSP00000346879	0	0	0	0	0.043	0.045	0	0.440	0.444
LHX2	NES	9606.ENSP00000362717	9606.ENSP00000357206	0	0	0	0	0.060	0	0	0.436	0.447
LHX2	VAX1	9606.ENSP00000362717	9606.ENSP00000358207	0	0	0	0	0.123	0	0	0.420	0.470
LHX2	SSBP3	9606.ENSP00000362717	9606.ENSP00000360371	0	0	0	0	0	0.644	0	0.262	0.726
LHX2	ZIC2	9606.ENSP00000362717	9606.ENSP00000365514	0	0	0	0	0.117	0.071	0	0.378	0.445
LHX2	NKX2-2	9606.ENSP00000362717	9606.ENSP00000366347	0	0	0	0	0.074	0.045	0	0.424	0.446
LHX2	UNC5D	9606.ENSP00000362717	9606.ENSP00000385143	0	0	0	0	0.101	0	0	0.428	0.464
LHX2	SP8	9606.ENSP00000362717	9606.ENSP00000408792	0	0	0	0	0.075	0.071	0	0.486	0.520
LHX2	PAX6	9606.ENSP00000362717	9606.ENSP00000492024	0	0	0	0.569	0.097	0.328	0	0.356	0.576
LIG3	REV3L	9606.ENSP00000367787	9606.ENSP00000351697	0	0	0	0	0.112	0.098	0	0.338	0.423
LIG3	UBC	9606.ENSP00000367787	9606.ENSP00000441543	0	0	0	0	0	0.071	0.400	0.091	0.449
LIMA1	VCL	9606.ENSP00000378400	9606.ENSP00000211998	0	0	0	0	0.116	0.141	0	0.725	0.773
LIMA1	PALLD	9606.ENSP00000378400	9606.ENSP00000425556	0	0	0	0	0.135	0.046	0	0.515	0.565
LIN28A	SALL1	9606.ENSP00000363314	9606.ENSP00000251020	0	0	0	0	0.121	0	0	0.353	0.407
LIN28A	ZIC3	9606.ENSP00000363314	9606.ENSP00000287538	0	0	0	0	0.200	0.046	0	0.434	0.530
LIN28A	SOX2	9606.ENSP00000363314	9606.ENSP00000323588	0	0	0	0	0.151	0.088	0.500	0.962	0.983
LIN28A	SOX1	9606.ENSP00000363314	9606.ENSP00000330218	0	0	0	0	0.068	0.088	0	0.638	0.666
LIN28A	NES	9606.ENSP00000363314	9606.ENSP00000357206	0	0	0	0	0.058	0	0	0.525	0.533
LIN28A	OTX2	9606.ENSP00000363314	9606.ENSP00000500595	0	0	0	0	0.187	0	0	0.434	0.521
LIN28A	ZNF362	9606.ENSP00000363314	9606.ENSP00000446335	0	0	0	0	0	0.046	0	0.543	0.546
LIN28A	PAX6	9606.ENSP00000363314	9606.ENSP00000492024	0	0	0	0	0.068	0	0	0.545	0.558
LMO1	NKX2-1	9606.ENSP00000338207	9606.ENSP00000346879	0	0	0	0	0	0.045	0	0.439	0.442
LMO1	LMO4	9606.ENSP00000338207	9606.ENSP00000359575	0	0	0	0.932	0.042	0.610	0	0.084	0.627
LMO1	SSBP3	9606.ENSP00000338207	9606.ENSP00000360371	0	0	0	0	0	0.586	0	0.174	0.644
LMO4	SSBP3	9606.ENSP00000359575	9606.ENSP00000360371	0	0	0	0	0.074	0.851	0	0.088	0.863
LPAR1	S1PR1	9606.ENSP00000363553	9606.ENSP00000305416	0	0	0	0.866	0.059	0	0	0.418	0.428
LPAR1	RGS16	9606.ENSP00000363553	9606.ENSP00000356529	0	0	0	0	0	0	0.500	0.156	0.559
LPP	VCL	9606.ENSP00000491657	9606.ENSP00000211998	0	0	0	0	0.205	0.182	0	0.477	0.631
LPP	PALLD	9606.ENSP00000491657	9606.ENSP00000425556	0	0	0	0	0.183	0	0	0.598	0.657
LRIG1	UBC	9606.ENSP00000273261	9606.ENSP00000441543	0	0	0	0	0	0.073	0.500	0.043	0.517
LRIG1	PTPRG	9606.ENSP00000273261	9606.ENSP00000418112	0	0	0	0	0.078	0.113	0	0.506	0.561
LRP4	SHH	9606.ENSP00000367888	9606.ENSP00000297261	0	0	0	0	0	0	0	0.414	0.414
LRP4	SPON1	9606.ENSP00000367888	9606.ENSP00000460236	0	0	0	0	0.087	0	0	0.478	0.503
MAN2A1	PTCH1	9606.ENSP00000261483	9606.ENSP00000332353	0	0	0	0	0	0.227	0	0.337	0.465
MAX	TGFBR1	9606.ENSP00000351490	9606.ENSP00000447297	0	0	0	0	0	0.054	0	0.397	0.405
MAX	PALLD	9606.ENSP00000351490	9606.ENSP00000425556	0	0	0	0	0.042	0	0	0.503	0.503
MMD	PAQR9	9606.ENSP00000262065	9606.ENSP00000341564	0	0	0	0	0.044	0	0	0.399	0.401
MRPS6	SLC5A3	9606.ENSP00000382250	9606.ENSP00000370543	0	0	0	0	0.195	0	0	0.636	0.695
MSN	VCL	9606.ENSP00000353408	9606.ENSP00000211998	0	0	0	0	0.161	0.193	0.500	0.872	0.951
MSN	RAB5A	9606.ENSP00000353408	9606.ENSP00000273047	0	0	0	0	0.056	0	0	0.411	0.421
MSN	RAB11FIP1	9606.ENSP00000353408	9606.ENSP00000331342	0	0	0	0	0.042	0	0	0.450	0.451
